ФИО,Год поступления,Форма обучения,Средний балл аттестата,Общий балл,Специальность,Адрес регистрации,Телефон,Математика,Физика,Химия,Биология,История,Обществоведение,Русский язык,Иностранный язык,Информатика
Морозов Иван Викторович,2024,бюджет,8.238196781134297,318.78570861812875,Медицина,"г. Полоцк, ул. Советская, д. 68",+375291555166,90.42736367279775,63.652126157051555,70.95842840520697,75.01794872878106,61.76561127691437,34.923580900077496,100.0,67.79806527152867,63.150124620338836
Андреев Дмитрий Борисович,2024,целевое,9.170305065215903,318.63177983036087,Экономика,"г. Полоцк, ул. Фрунзе, д. 53",+375297428475,82.09410980586605,57.89169771746352,50.53138295638949,68.99176029482555,65.78566260797179,66.90109900910592,81.28553417050895,77.93352036322983,70.94729043401446
Васильев Евгений Павлович,2024,платное,5.942275315575411,285.4933029144631,Химия,"г. Солигорск, ул. Ленина, д. 83",+375295435820,75.21888821164835,64.75428010476173,83.10027238506116,67.75138916199948,60.81077494269002,61.883228799767224,45.659121724749085,94.76455183010818,38.89059834761396
Семенов Екатерина Михайловна,2024,бюджет,8.899834003465203,341.21150283824426,Физика,"г. Орша, ул. Мира, д. 96",+375299934217,88.14226575703579,82.13266250796542,44.61052773778833,69.10933522652539,82.01775667495964,59.546054136045214,98.98234350111873,34.139072836979466,81.93823453859102
Козлов Валерия Владимировна,2024,бюджет,6.3719808814514955,299.1702847213285,Химия,"г. Гродно, ул. Гагарина, д. 56",+375291199028,83.91343901605246,56.934664100315274,72.0955851798885,79.44145171087257,72.23631729978104,69.03710154423545,75.60086836190084,44.71695064399897,56.58343531314548
Семенов Дарья Юрьевна,2024,целевое,8.853345632533975,335.7521677717306,Биология,"г. Мозырь, ул. Гагарина, д. 88",+375291688161,71.13887223913858,75.22831337721458,76.07983920725229,100.0,62.90109550784575,60.895378208696044,61.59274379160325,50.43286960710096,59.132450814336096
Романов Анастасия Кирилловна,2024,целевое,5.299553078844679,272.6437403652406,Физика,"г. Пинск, ул. Победы, д. 35",+375295480989,76.13970668127773,67.06540270116528,46.12373069282047,53.24697162501235,61.107951516163205,77.90379803214392,39.89267037950345,55.202605831668656,76.44310019435079
Семенов Татьяна Максимовна,2024,бюджет,5.192673873525196,278.18443567564356,Физика,"г. Борисов, ул. Кирова, д. 87",+375294270310,66.66401717033594,68.20111460263814,48.06044439224252,62.87834317532471,57.59160585747304,51.67070846098446,66.41943939828953,85.84612076469375,91.39256516741753
Алексеев Иван Олегович,2024,бюджет,7.781111117348119,289.23380442061216,Лингвистика,"г. Минск, ул. Кирова, д. 2",+375292140044,68.65608275752709,57.32965064904242,62.327330142980344,54.02575449686177,76.17588629887203,62.27111094108028,69.21048242651077,66.03632452174818,53.26956476070774
Смирнов Мария Юрьевна,2024,бюджет,6.120351032523113,302.63820585383917,Информатика,"г. Молодечно, ул. Победы, д. 29",+375295752935,80.98996341684264,83.53348977340147,52.587149653996306,64.25766850954105,74.43753887929948,77.48392342716193,59.11750718802717,56.68602412590581,76.91124233836392
Андреев Алексей Андреевич,2024,бюджет,7.065931396687936,297.44001410732244,Биология,"г. Гомель, ул. Гагарина, д. 85",+375294637715,73.06390488964492,71.16879597709695,81.41947129443702,72.29732395636111,63.2657730163075,47.63024489563969,70.55238222337537,58.8326784579529,55.86072822455793
Сидоров Виктор Романович,2024,платное,7.1080229241736665,306.15056012739007,Психология,"г. Гродно, ул. Мира, д. 85",+375294099902,74.37106133100141,53.28183532602063,69.87214554003845,71.04716451983819,83.89446144041072,89.65210503481381,46.62684765218243,61.04556404143921,50.240150679957075
Волков Никита Максимович,2024,платное,8.153498880952354,294.9832482216417,Физика,"г. Могилев, ул. Кирова, д. 59",+375295636946,95.02427467644797,71.924285828842,65.40339055616143,68.11981941012418,44.99055941275139,47.17356788386193,41.909664428878216,46.710438991533344,46.49969890682818
Морозов Сергей Вадимович,2024,платное,8.37009725333701,302.03895675473973,Юриспруденция,"г. Могилев, ул. Победы, д. 100",+375292046686,90.81290761884105,62.217311085547905,38.75596710989089,50.35835425650078,70.41123154975003,64.82415222786625,72.90273957592734,83.10260044375335,42.668223092735104
Морозов Артем Владимирович,2024,бюджет,7.978852968775831,329.51718955144884,Юриспруденция,"г. Брест, ул. Мира, д. 9",+375299249722,82.90218995365898,88.5383730784434,100.0,46.47011025835204,100.0,71.45793611491212,51.11301816929229,78.27072374877845,51.269079988604815
Макаров Иван Михайлович,2024,платное,7.178233032909884,295.8667678810311,Химия,"г. Витебск, ул. Советская, д. 70",+375298235234,61.799228122626985,56.41871096904848,87.8558223436168,74.42938708568845,62.12393680109824,67.12887907075967,77.5599244397649,35.171629317158505,68.76786077756152
Павлов Василий Владимирович,2024,платное,6.917185506509943,273.7699230896685,Химия,"г. Витебск, ул. Ленина, д. 10",+375292181322,76.66637895311838,75.89925254643565,63.058133485881555,64.87355558556911,30.968550604292908,51.76261587354335,79.95648516568224,58.191192172897956,39.89812656517822
Иванов Дарья Михайловна,2024,платное,8.439791865332413,282.0693654470542,Психология,"г. Гродно, ул. Кирова, д. 82",+375291014556,60.12138296509377,43.122208474032576,65.8322836539557,63.26126673693971,76.68951457804953,74.28879709169664,61.28392055916788,55.82440548588159,71.59271757815584
Кузнецов Олег Евгеньевич,2024,платное,8.061228124630663,307.71959784728693,Информатика,"г. Новополоцк, ул. Гагарина, д. 1",+375299646691,78.35054351912171,80.64789105907649,56.818654951193615,68.13304510363572,54.9318333678929,60.03347433243603,55.880343759505536,53.14172191021206,68.1088820227821
Романов Вероника Андреевна,2024,бюджет,5.718474249696417,295.6171787797132,Медицина,"г. Речица, ул. Советская, д. 1",+375297449562,88.10605912813463,77.56652957504339,62.43434664054565,87.89203051406874,55.22762247573107,69.01099522718387,46.406770019291834,62.12969870811008,64.7058477434536
Лебедев Наталья Евгеньевна,2024,бюджет,7.158449394895586,314.5223674638616,Медицина,"г. Орша, ул. Мира, д. 8",+375292521139,81.08267166344189,80.18902511757473,73.25352054318373,88.60168130828013,57.15459759821389,72.74376796569926,26.721450510733504,96.28166668970195,82.43187367864435
Сидоров Юрий Максимович,2024,платное,7.510629244402675,279.02711751563004,Экономика,"г. Орша, ул. Кирова, д. 26",+375293963163,55.279109733561825,64.32042552458233,38.34111679389365,66.67280306336232,66.17348578746423,65.58596830997975,76.81450535421567,83.05574702806173,74.63735005932845
Захаров Валерия Васильевна,2024,бюджет,7.043452915000379,330.1336530659879,Лингвистика,"г. Орша, ул. Кирова, д. 50",+375292791270,38.767138996294406,74.66808408316706,55.944429012963134,39.153297852109965,88.52039365974326,91.49111280753763,74.58751871020797,96.59121154603292,61.36972092917024
Соловьев Дарья Васильевна,2024,бюджет,8.859365636609768,298.8856357356057,Экономика,"г. Гродно, ул. Ленина, д. 25",+375291425547,68.69541545814522,84.55623611989114,48.29784177918342,71.0290396496248,51.612542474111876,70.39693237425637,75.4537454095435,71.19963153710647,53.928069308695605
Сидоров Валерия Олеговна,2024,бюджет,5.441150017634245,293.48868873483946,Психология,"г. Орша, ул. Мира, д. 69",+375298538125,90.97397293221623,69.6703470492635,50.17845336564076,69.8939150070242,61.19872895610056,78.20930061925658,45.182011347903426,70.84556909369796,61.282699944593986
Алексеев Артем Алексеевич,2024,бюджет,8.196681224442738,295.88384307863885,Информатика,"г. Новополоцк, ул. Ленина, д. 28",+375299776491,65.7107351753927,69.95871326348336,58.90713466738417,88.33918193255994,63.572569592094425,47.38842165152062,63.309462064607445,54.71868378819178,78.24758239533541
Кузнецов Наталья Павловна,2024,целевое,9.993333102238132,362.49546939598093,Медицина,"г. Борисов, ул. Ленина, д. 5",+375293375493,87.09230647223939,59.63570256494961,91.38960527599833,84.08022662536192,49.38840682781718,93.14783498622697,64.90491769905147,47.47313244041647,84.79369576845633
Андреев Елена Алексеевна,2025,платное,8.737103206040288,317.4643471238477,Медицина,"г. Борисов, ул. Кирова, д. 84",+375293190059,74.6697473628044,52.445246094366055,73.27625042546337,82.147317275177,79.16784982545771,68.55730996295361,61.52584812707655,82.47017655456642,55.30745290422717
Волков Артем Артемович,2025,бюджет,8.673417077585198,334.37370803089925,Информатика,"г. Молодечно, ул. Гагарина, д. 22",+375292073030,72.11937201648722,79.31022958010894,58.29656152814323,59.16221726020784,54.339202238066854,80.17281046771042,49.00610942837197,48.896516211769374,96.20993565845109
Яковлев Юлия Романовна,2025,бюджет,7.599494223806448,255.24000527020485,Физика,"г. Борисов, ул. Ленина, д. 26",+375298150641,51.14886301306964,69.34741260789596,32.82015993656918,45.73963959877118,12.922280006489402,57.94515633459086,42.87087271258032,60.898578851946574,58.74878741117475
Алексеев Вероника Артемовна,2025,платное,10.0,326.66905487576304,Экономика,"г. Речица, ул. Советская, д. 42",+375294577436,70.85083721879673,82.52929447782893,81.17035292618438,71.78018404515424,55.10079329008181,94.85380395260293,36.70447083240269,60.96441370436337,58.74325350166403
Сидоров Юрий Артемович,2025,платное,7.600647002113121,284.21940601628785,Информатика,"г. Пинск, ул. Советская, д. 97",+375297965133,72.97661093129912,73.16754756790718,38.37134465832286,74.18894377905568,74.2976438149403,71.83612802099864,50.56168990728956,49.39939847440492,62.0687774959503
Попов Ольга Максимовна,2025,платное,6.310167550674441,262.64187685635534,Математика,"г. Борисов, ул. Гагарина, д. 6",+375293237592,64.19592670721498,63.22583494750711,53.644639246339864,52.66265737223676,51.93032206767067,66.99666895260393,61.18571703225419,72.11843969488882,62.74519392467223
Борисов Валерия Вадимовна,2025,платное,7.065001196541518,298.55215701864665,Физика,"г. Минск, ул. Мира, д. 11",+375291106528,76.05278623909678,76.50602492844634,37.45429710963779,74.93540631555543,46.77849442159507,61.354646988096526,77.46617610802906,73.88515136570804,75.34333388568835
Зайцев Вадим Сергеевич,2025,бюджет,9.101075033007229,335.8233701287178,Информатика,"г. Орша, ул. Мира, д. 89",+375298986164,84.47511908575567,81.7469497780862,50.72452469933805,48.076595294974645,28.914672274560026,62.31047762525381,58.759533824724016,77.04287061963814,78.59055093480367
Степанов Олег Максимович,2025,бюджет,6.874837738522685,295.4848635563238,Математика,"г. Лида, ул. Советская, д. 23",+375291631179,68.02635772083829,86.38150330967619,52.06625431343017,71.66394092688408,38.1186241120396,63.52702949049283,30.22968087831135,72.32862514058246,66.6053099081687
Андреев Ирина Андреевна,2025,бюджет,7.699782327092576,311.59774051305936,Психология,"г. Орша, ул. Победы, д. 54",+375291076672,64.49562371244033,72.691777039439,58.44805815229615,70.10429352969328,60.62843881731415,100.0,77.30254274672316,77.4386050228176,66.53319478488547
Степанов Виктор Артемович,2025,бюджет,7.99774135449509,301.207676994311,Лингвистика,"г. Солигорск, ул. Фрунзе, д. 98",+375299515120,24.05876567504376,49.81529480305302,52.79138380196288,31.876619039287004,63.42584209784566,30.287452936160488,74.61676164302628,83.18765970848816,76.60161777936493
Морозов Кирилл Алексеевич,2025,бюджет,7.512654854089231,260.23407236234664,Химия,"г. Барановичи, ул. Ленина, д. 20",+375298959326,65.36603658801431,31.01902262220061,57.43131300598498,62.310174227455015,46.66710452946488,57.6037725301262,44.787536728095475,65.08463840502392,56.515897458007906
Петров Андрей Сергеевич,2025,бюджет,7.837454019100878,318.82435921588376,Медицина,"г. Солигорск, ул. Победы, д. 27",+375298292580,86.40250552671205,42.296523986994444,79.18704578292369,74.86026771523926,54.99770578545457,73.2788448129894,73.18521231835511,45.80263806017358,57.26759124213114
Петров Екатерина Артемовна,2025,бюджет,7.915575252269864,322.5632176251357,Биология,"г. Гомель, ул. Гагарина, д. 23",+375293651565,72.26993251977416,68.77531998431698,77.81192017910276,93.32561240356013,37.04581296105319,58.16346015378904,46.37246232731714,69.06161183158567,35.74242164931683
Сидоров Виктор Викторович,2025,бюджет,6.829440513525191,282.2898580087841,Информатика,"г. Молодечно, ул. Гагарина, д. 75",+375296468907,68.69951568651659,67.65838133878987,38.30252694688969,53.023860806984906,76.26750795436388,59.62216974705781,69.41520626811712,84.96962732949413,77.63755584822576
Федоров Сергей Артемович,2025,бюджет,6.5856705142379,285.8996350106621,Юриспруденция,"г. Мозырь, ул. Советская, д. 13",+375294978185,67.00878322774184,51.83555780528562,52.43365975054246,37.20160800571523,84.26257491084392,71.1399742435056,62.73147368723793,64.64038071393361,66.53921444573209
Федоров Валерия Андреевна,2025,платное,7.3636894059576425,313.1823319813922,Юриспруденция,"г. Полоцк, ул. Гагарина, д. 63",+375291911663,57.87436917447263,73.16739046858689,71.86138968348794,59.669548912245894,57.31868967293282,100.0,86.18788455409704,82.22674824888298,48.70194327613544
Попов Екатерина Игоревна,2025,бюджет,7.1968501574368355,318.756147643682,Юриспруденция,"г. Солигорск, ул. Советская, д. 59",+375294257379,51.84869355335225,78.95783908644583,63.937543362777504,48.237542124602506,70.29244900875219,86.21188142569905,84.00146770230717,90.28331563486246,71.35548097580966
Алексеев Игорь Борисович,2025,целевое,8.635892404288064,272.00332731041635,Экономика,"г. Гомель, ул. Кирова, д. 73",+375292000789,42.584861746708796,64.45740035712332,59.972568617338496,62.09973144482031,60.80846020549809,61.73737838050843,68.36112835276778,81.32216314031851,70.23508173089489
Павлов Екатерина Кирилловна,2025,бюджет,7.59557949913671,307.1991916339562,Биология,"г. Брест, ул. Фрунзе, д. 44",+375294688530,81.04051644921623,53.849558826916336,74.2916315208391,75.91124867253377,61.615491736599274,74.97326483957595,69.65503129533737,91.1601515935493,93.09703469827008
Орлов Евгений Олегович,2025,платное,7.9117902650369,252.3327445575947,Биология,"г. Борисов, ул. Ленина, д. 53",+375299753827,36.6334445154063,78.55248699190899,69.59623661012945,66.98516078168993,54.0233208751595,53.300354297780906,69.18404715158088,36.60846331310662,43.83418881312598
Орлов Кирилл Михайлович,2025,платное,5.900785870769756,272.58427972983526,Медицина,"г. Молодечно, ул. Победы, д. 2",+375298182500,81.22944030413308,69.62312467404018,67.12963721066701,65.2173435073376,52.400477493181214,63.59809128427088,82.28216053908824,29.288442213438746,56.6890686456245
Орлов Галина Викторовна,2025,бюджет,8.38215853566491,302.2397394875802,Химия,"г. Гродно, ул. Гагарина, д. 1",+375298009048,58.477573226465104,74.50434968017225,80.44624574499339,79.49433515947263,73.81538759596489,52.80421654850796,53.51043725499708,92.78595925083862,56.301434186106384
Соловьев Елена Никитична,2025,бюджет,6.342128039776339,286.16123540783553,Информатика,"г. Гомель, ул. Мира, д. 68",+375297615594,75.06381540963315,56.51741469921585,29.330564942980978,51.31523670090143,75.84151877504983,71.82437484954005,73.71115746336051,45.19430731595527,91.15872490122314
Павлов Василий Михайлович,2025,платное,8.31180897172797,321.89351688378963,Медицина,"г. Борисов, ул. Ленина, д. 72",+375291208423,77.12824398669969,59.84471565138395,73.26126179685414,88.38592138295607,49.42334219751059,39.75592116432108,60.29993229309629,54.0025989857021,100.0
Лебедев Владимир Дмитриевич,2025,целевое,7.822574827694585,320.93940082694866,Юриспруденция,"г. Борисов, ул. Кирова, д. 12",+375291267263,53.859891371720636,44.1583264621937,31.79567384146823,44.621713713938504,76.14941771759132,89.27328651594769,76.82533713581878,77.2909483164638,55.15248501446273
Зайцев Евгений Максимович,2025,платное,8.451253221280398,301.5708718427402,Медицина,"г. Минск, ул. Мира, д. 60",+375293325723,69.81362002515424,85.77545993645813,73.1080981872492,74.13662141753274,26.762663624689978,57.06847730215854,72.54726206947412,43.98416134442182,48.739194982607806
Макаров Анна Максимовна,2025,бюджет,8.86274470258977,313.9840979735269,Юриспруденция,"г. Минск, ул. Фрунзе, д. 81",+375292186125,37.8501416472292,75.86701511312877,52.01784164740347,54.171476692631956,63.76121594874406,78.78046260427884,96.89807977544069,82.81497239460631,47.03572107089197
Степанов Юрий Алексеевич,2025,платное,5.212516055892744,266.29065698065256,Юриспруденция,"г. Орша, ул. Мира, д. 97",+375295526314,55.24980681098626,80.6172747214134,72.10014603246545,15.852876517924003,64.95920367044972,84.4438522283539,62.27485908217526,64.7624405229215,50.49615726759281
Яковлев Кирилл Юрьевич,2025,платное,8.739189019946414,343.6871207696113,Психология,"г. Могилев, ул. Гагарина, д. 43",+375291919587,74.11626712473604,93.16034589023647,72.07400086098488,96.90417001188423,73.2359563468497,85.27479343352692,89.61118031617536,65.6589488901334,57.1915901773968
Петров Анна Артемовна,2025,целевое,7.181922003733705,310.0085933754109,Лингвистика,"г. Новополоцк, ул. Победы, д. 60",+375291685757,81.80760355682827,52.800530359316866,49.17646376489956,62.082840486463205,83.31498866931662,71.97136572992342,60.75832399812401,94.11606067063322,50.382526059047244
Зайцев Ольга Андреевна,2025,бюджет,6.908498070060897,301.155862021665,Экономика,"г. Речица, ул. Кирова, д. 100",+375294434507,65.9734564001218,100.0,63.63106005431951,47.235373789776524,72.95885324943669,82.69135779310034,57.184094646301745,83.40606712783384,47.62062058753703
Николаев Михаил Артемович,2025,целевое,7.350094085611722,262.72516044258185,Математика,"г. Полоцк, ул. Кирова, д. 97",+375294519758,54.89783345433937,61.76048915780437,87.11446208506028,84.62142941583471,60.98682972973444,84.94397170784757,57.59888270087543,72.56589697432092,60.847659726983345
Степанов Олег Юрьевич,2025,бюджет,7.2944924342100785,304.419135290399,Химия,"г. Лида, ул. Победы, д. 7",+375292063158,72.8480367643982,77.15097160724329,76.50135653956202,82.12481764433805,75.47070787915996,65.822786934821,45.44593011137642,39.70701166553942,62.231709522109576
Степанов Ирина Никитична,2025,бюджет,9.040925634214677,322.76761766384357,Экономика,"г. Витебск, ул. Мира, д. 91",+375299923876,75.87391428920122,59.75918941127121,98.75360490249851,40.04660616537993,30.15080595268313,78.32376833519609,54.35366168117707,78.16067869729952,68.75824533426001
Андреев Дарья Ивановна,2025,платное,6.788756612451472,305.3498181391092,Лингвистика,"г. Могилев, ул. Советская, д. 59",+375292464797,37.39161269424092,51.64923153214256,66.43141888321146,71.5569539353084,96.93449550288386,74.33555956670801,74.43211404113723,66.09564247057338,51.53565220921471
Волков Иван Андреевич,2025,бюджет,7.783251676589244,328.21913485297694,Физика,"г. Витебск, ул. Советская, д. 36",+375292879460,81.55233628513761,77.5699744558583,40.145256437367316,53.4614779636435,73.16321330177131,65.27493532461088,68.52966924019155,65.74382565085895,91.2643073460886
Степанов Кирилл Сергеевич,2025,бюджет,7.776854098889955,280.468104212297,Математика,"г. Минск, ул. Победы, д. 54",+375293215051,71.13977202129303,65.8424495886644,63.74414187314568,23.38943977837374,57.23566497250932,56.91240210117984,39.532937195740786,65.71734161344004,72.14486295222362
Соловьев Дарья Сергеевна,2025,бюджет,5.995917938045977,299.3319642256054,Медицина,"г. Минск, ул. Победы, д. 25",+375292056117,76.01788333707327,64.59521300898034,75.92627587948924,87.42862562858315,61.85143772555473,38.12680329271875,84.45194947311616,65.55510400993269,51.16119403807399
Григорьев Максим Никитич,2025,платное,7.454775455109314,309.0987471876789,Информатика,"г. Мозырь, ул. Мира, д. 75",+375296751103,78.95914220958045,73.82827995025625,83.61220179048613,54.81139078999758,47.439288154763,73.43694327353893,73.87922839075247,62.52977051415293,81.76357047674908
Григорьев Мария Олеговна,2025,бюджет,7.450898957765917,261.13949591092916,Экономика,"г. Молодечно, ул. Мира, д. 39",+375293213824,77.33865101009248,77.47486323845885,69.37977501032255,57.46088342501063,80.28543818889226,51.35144627208488,90.78109967132903,57.940409051092644,50.59360762841556
Федоров Никита Михайлович,2025,бюджет,6.887923259884701,284.4437278802937,Биология,"г. Солигорск, ул. Победы, д. 99",+375291793880,73.53519329271839,75.09616560039832,64.42163381389766,77.60766817483064,51.32681852670369,64.42711469006125,59.02841610303185,61.39403479024467,51.75112751303482
Попов Екатерина Романовна,2025,бюджет,6.860395101808399,296.85585908220725,Математика,"г. Брест, ул. Кирова, д. 69",+375295785643,77.87272514027427,84.43715505756045,51.02580998703228,46.96848683140635,69.20190248507755,59.51244160413466,72.45747200978929,65.94202786628853,33.30841611864854
Попов Дмитрий Викторович,2025,целевое,8.112720828492376,299.6253491155925,Математика,"г. Витебск, ул. Ленина, д. 41",+375293121873,67.33647390734984,74.212115999197,50.447321785944155,71.11525427004673,55.677746063662255,62.25711748160852,62.36451837661416,76.94955092412188,59.638063343175396
Васильев Иван Олегович,2025,бюджет,7.898846799868782,280.5510514477576,Медицина,"г. Гомель, ул. Кирова, д. 41",+375296768795,67.04344866174192,80.99126889980825,72.63462616631465,61.88450862101318,62.8211003548766,47.232292763287724,69.98001801763313,93.14408364063567,48.20141862663225
Попов Наталья Олеговна,2025,бюджет,9.407427643324635,306.2921249871986,Математика,"г. Орша, ул. Ленина, д. 4",+375297787429,57.44494411295372,79.53905229441347,46.714293003004656,50.62748072348276,43.480702652402584,70.98226839082103,75.10956536209893,75.23385214658508,47.033599419964204
Алексеев Екатерина Борисовна,2025,платное,6.820875442929113,279.2407965149001,Медицина,"г. Минск, ул. Кирова, д. 70",+375299512910,67.49589872245343,27.569515501088418,79.58389009957068,63.952253263584836,74.82913190248762,54.28293454989872,69.05569860816294,81.02250519828237,41.86711703068917
Козлов Павел Дмитриевич,2025,платное,5.882748923628716,261.7831170429296,Экономика,"г. Гродно, ул. Фрунзе, д. 73",+375298417300,74.24328927342937,83.06326978551516,50.124259230893315,51.08244456076489,67.17210863333713,69.22771274289428,62.28788824346425,59.48462579031873,93.21494913834894
Петров Елена Борисовна,2025,платное,6.63181605309624,285.826064831901,Экономика,"г. Речица, ул. Ленина, д. 40",+375291416001,71.78247296009792,59.51278446236858,88.69032201535194,40.1273132860089,89.75556203218127,82.57176821102023,66.2564298663487,65.15366312982044,68.5671186305711
Павлов Максим Иванович,2025,платное,8.777004842809253,322.3981189619117,Юриспруденция,"г. Могилев, ул. Победы, д. 8",+375294274069,78.99991879797619,45.434069563384,58.30262258315874,51.67090367980243,65.12477037573005,82.41319816907914,68.03188121114451,87.09010198900997,33.30187337687749
Васильев Олег Александрович,2025,платное,8.212247318751828,326.4345360428521,Психология,"г. Могилев, ул. Гагарина, д. 58",+375292465941,100.0,53.2253836623458,88.42722918163454,72.36838727940173,39.413853936580395,71.94367557593205,75.72305951512914,47.42735276502703,50.9949201149027
Алексеев Ирина Романовна,2025,бюджет,8.854616985059268,312.83376416057183,Лингвистика,"г. Жлобин, ул. Ленина, д. 86",+375297057663,60.045901751078596,68.76934428730111,63.56744311137504,67.1943797932736,70.67698814190459,63.475964130455885,65.72626994304066,87.88433622503389,50.48587924774029
Лебедев Галина Игоревна,2025,бюджет,6.965091048243782,268.7688568087491,Юриспруденция,"г. Солигорск, ул. Ленина, д. 37",+375296786800,56.49589558525702,63.02998516135982,52.57553173663949,44.760068532479565,57.552396123946984,64.4467584140754,55.14136720176117,77.11879178828885,75.15568969924895
Романов Дарья Олеговна,2025,бюджет,8.275355611229006,323.0095137481841,Экономика,"г. Могилев, ул. Советская, д. 94",+375298452780,66.18039235732826,38.359278209959314,67.20095426856156,80.74791772994016,78.99495401934433,82.09932748147237,69.57814975901398,91.9762377970934,64.98122192125216
Попов Павел Кириллович,2025,платное,7.125988937081719,327.9190360846406,Юриспруденция,"г. Лида, ул. Советская, д. 76",+375292444148,55.188242072220014,39.56934943717864,49.74226649250636,59.86261442198017,75.60785372501303,94.26285854855394,61.21915751386603,86.78843444025644,53.47384137635526
Романов Елена Никитична,2025,бюджет,8.895601163646365,314.72562377333304,Математика,"г. Мозырь, ул. Ленина, д. 76",+375297304414,61.70992362776552,67.57671987123427,67.9047208704563,60.113402705912,74.14407929845851,62.718809225175754,54.71319402543387,96.48296863786959,58.591446469304294
Егоров Олег Вадимович,2025,бюджет,5.433291679250978,286.8752082731911,Физика,"г. Речица, ул. Мира, д. 91",+375293297254,70.98790793455322,82.09599479383567,73.9202348872753,63.12737955863371,24.68275615955097,60.27378691284169,78.45690071639963,67.91221249541596,79.45838875229246
Волков Валерия Олеговна,2025,бюджет,8.017211630556092,314.21806616800825,Химия,"г. Полоцк, ул. Ленина, д. 39",+375296098837,67.7954492932494,66.17036446727158,79.10383276786892,87.14666780132903,57.826998672808585,66.08736130010722,60.24561362896941,45.19585895247665,26.16313003357879
Федоров Екатерина Александровна,2025,платное,7.2487492640257045,289.33262930331387,Медицина,"г. Минск, ул. Советская, д. 34",+375296036006,76.73947208412811,50.727374368497465,58.80826943484135,81.29739514408737,56.01119888706672,68.35312083552219,87.96072795617638,27.878536795204425,49.50598786946454
Егоров Павел Вадимович,2025,бюджет,7.914497017972624,339.41040119366164,Медицина,"г. Полоцк, ул. Кирова, д. 83",+375295106228,89.5482617414665,35.453954711902725,94.35861025680605,76.3585590156629,58.559990073992125,57.0291035517164,53.45605451729957,75.72175138903732,43.97218868876342
Козлов Олег Андреевич,2025,бюджет,6.577480307953776,254.2220801523763,Информатика,"г. Солигорск, ул. Гагарина, д. 62",+375298316015,71.15818334293024,67.37866551485902,98.78962763525843,66.2857610213019,69.19898316991716,77.06665171002993,38.67975082022179,86.28437863683047,49.910428215049244
Зайцев Елена Артемовна,2025,платное,9.40139325018847,314.94265102452664,Биология,"г. Солигорск, ул. Гагарина, д. 94",+375291294357,70.409683268211,68.72585047455759,77.18718266141488,73.33185259301607,59.82003983058414,45.329654647161476,37.5415140827374,70.8976743350409,70.40559168804278
Кузнецов Артем Евгеньевич,2025,бюджет,6.678671517496581,292.95422677510123,Биология,"г. Молодечно, ул. Кирова, д. 18",+375296995933,67.09982903184792,70.39222815451384,72.16293271635269,86.90474985193482,75.32944165017213,63.16814098836685,54.9070476500102,74.41398267912392,69.70356784884848
Егоров Анна Сергеевна,2025,бюджет,6.760714541596411,265.08747062677355,Математика,"г. Солигорск, ул. Ленина, д. 38",+375295893311,61.72201326520569,72.11467099318203,82.73120723022313,77.19730738099557,43.31508795494129,42.48363876150118,79.12025774519229,63.643640952421705,67.63942985463012
Степанов Борис Васильевич,2025,платное,6.149762606714733,264.78478167475987,Лингвистика,"г. Брест, ул. Фрунзе, д. 13",+375293804075,84.25567386782524,48.44362801293182,77.15042295308743,62.77287981090547,77.52194854234287,30.445371279728985,52.97086646794281,72.79434059732687,63.703590951249176
Григорьев Сергей Юрьевич,2025,бюджет,7.651575017504399,322.23719427387175,Лингвистика,"г. Орша, ул. Победы, д. 88",+375297082121,43.66959884285487,68.422089447392,68.44281720685696,57.933884094181096,82.80201721186074,42.3869655641978,71.44065082913029,91.47877605783674,61.02483194909726
Григорьев Анастасия Борисовна,2025,платное,8.458280007732709,322.4985084389931,Физика,"г. Минск, ул. Советская, д. 67",+375295721406,98.0594658596774,61.006578341512295,71.94645549963165,84.9597941971215,55.12713110252181,72.89446180282269,45.269707541836425,49.699014066489724,78.84966416047634
Алексеев Виктория Вадимовна,2025,платное,5.574353988242626,305.43059719319064,Экономика,"г. Витебск, ул. Советская, д. 20",+375299445363,86.20936512406246,83.54442880409239,58.98830162167227,77.90417632758883,54.86542734826276,84.02091311588268,63.11233196778273,79.45677907081924,66.35261811033057
Андреев Ольга Никитична,2025,платное,7.676492192935169,281.9630235763299,Химия,"г. Речица, ул. Кирова, д. 71",+375292912044,63.75878141139226,61.53812159726284,58.127209203588315,83.31211103199756,73.07333949432213,64.90755829316686,43.18298980863116,80.70208408302773,90.55815959577536
Смирнов Борис Борисович,2025,бюджет,6.083447417721501,280.54529543973325,Юриспруденция,"г. Минск, ул. Мира, д. 45",+375296227335,67.65803067676855,63.026079821940655,67.95553783498198,58.20661865060406,74.65435760156197,84.05717600497366,95.1843624284466,60.99928765598261,58.4428127339555
Андреев Дарья Никитична,2025,бюджет,6.45096087598302,316.1572456589586,Экономика,"г. Мозырь, ул. Советская, д. 91",+375296111753,90.92024898576084,51.18393046020152,38.351988093213095,69.5728049827286,86.16466672114666,81.63597868560763,63.07196815922876,79.09140922775994,81.22260994238331
